书名,页面地址,图片地址
 Python编程之美：佳实践指南 [美] Kenneth，Reitz（肯尼思・赖茨），Tany,http://product.dangdang.com/1633099301.html,http://img3m1.ddimg.cn/53/35/1633099301-1_b_1.jpg
 Python与机器学习实战 决策树、集成学习、支持向量机与神经网络算法详解及编程实现 机器学习算法教程 视觉机器学习 P,http://product.dangdang.com/1527072971.html,http://img3m1.ddimg.cn/50/17/1527072971-1_b_1.jpg
 Python 并行编程手册 [意大利] Giancarlo，Zaccone（詹卡洛 扎克 9787121337536,http://product.dangdang.com/1630580341.html,http://img3m1.ddimg.cn/49/35/1630580341-1_b_1.jpg
 Python编程导论 第2版 [美]约翰・谷泰格 9787115473769 人民邮电出版社,http://product.dangdang.com/1728669347.html,http://img3m7.ddimg.cn/53/6/1728669347-1_b_1.jpg
" [新华书店]Python网络爬虫实例教程:视频讲解版,齐文光,人民邮电出版社, 9787115484659",http://product.dangdang.com/1687180833.html,http://img3m3.ddimg.cn/63/36/1687180833-1_b_1.jpg
 Python编程导论 第2版 [美]约翰・谷泰格 9787115473769 人民邮电出版社,http://product.dangdang.com/1760768937.html,http://img3m7.ddimg.cn/81/24/1760768937-1_b_1.jpg
 Python语言及其应用9787115407092人民邮电出版社【正版直发】,http://product.dangdang.com/1717177860.html,http://img3m0.ddimg.cn/90/16/1717177860-1_b_1.jpg
 Python核心编程 第3版 [美]卫斯理 春(Wesley Chun) 人民邮电出版社 9787115414779,http://product.dangdang.com/1749496387.html,http://img3m7.ddimg.cn/67/5/1749496387-1_b_1.jpg
" [正版现货]Python编程快速上手,(美)斯维加特(Al Sweigart) 著;王海鹏 译,人民邮电出版社,9787",http://product.dangdang.com/1680851673.html,http://img3m3.ddimg.cn/72/22/1680851673-1_b_1.jpg
 Python编程入门 从入门到实战数据分析零基础自学教程书计算机基础小甲鱼机器语言程序设计学习快速上手pathon网络爬,http://product.dangdang.com/1728276514.html,http://img3m4.ddimg.cn/52/2/1728276514-1_b_1.jpg
" Python网络编程 [美]埃里克周（EricChou）,熊安萍,邹洋,张璞,李鸿健 9787111630333",http://product.dangdang.com/1759584405.html,http://img3m5.ddimg.cn/84/10/1759584405-1_b_1.jpg
 Python自然语言处理 python编程语言程序设计书籍 python自然语言处理入门指南 Python指南 计算机教,http://product.dangdang.com/1555101525.html,http://img3m5.ddimg.cn/21/35/1555101525-1_b_1.jpg
 Python密码学编程 {满额减},http://product.dangdang.com/1776250081.html,http://img3m1.ddimg.cn/1/35/1776250081-1_b_1.jpg
 Python云原生 (印)马尼什・塞西(Manish Sethi) 著;宋净超 译 电子工业出版社 9787121341,http://product.dangdang.com/1745936447.html,http://img3m7.ddimg.cn/68/20/1745936447-1_b_1.jpg
 Python机器学习 9787111558804 (美)塞巴斯蒂安・拉施卡(Sebastian Raschka) 机械工,http://product.dangdang.com/1759637213.html,http://img3m3.ddimg.cn/26/19/1759637213-1_b_1.jpg
 Python Qt GUI与数据可视化编程 王维波 栗宝鹃 张晓东 9787115514165 人民邮电出版社,http://product.dangdang.com/1750964692.html,http://img3m2.ddimg.cn/4/2/1750964692-1_b_1.jpg
 Python数据分析从入门到精通 张啸宇 李静 编著 9787121336133,http://product.dangdang.com/1734138122.html,http://img3m2.ddimg.cn/68/33/1734138122-1_b_1.jpg
 Python程序设计案例课堂 刘春茂、裴雨龙、展娜娜,http://product.dangdang.com/1723828759.html,http://img3m9.ddimg.cn/70/17/1723828759-1_b_1.jpg
 Python自动化测试实战 9787121357046 无涯 电子工业出版社,http://product.dangdang.com/1759691623.html,http://img3m3.ddimg.cn/85/2/1759691623-1_b_1.jpg
 PYTHON核心编程第二版 [美] Wesley J. Chun,http://product.dangdang.com/1739330896.html,http://img3m6.ddimg.cn/94/5/1739330896-1_b_1.jpg
 Python语言及其应用python语言程序设计Python程序设计教程Python书籍python学习手册python,http://product.dangdang.com/1772541751.html,http://img3m1.ddimg.cn/13/30/1772541751-1_b_1.jpg
" Python编程自学手册(博文视点出品)9787121384431 史向东,曹剑,张敏,邓贵勇 电子工业出版社",http://product.dangdang.com/1688523723.html,http://img3m3.ddimg.cn/18/11/1688523723-1_b_1.jpg
" Python忍者秘籍 [美]科迪・杰克逊（CodyJackson）,李俊毅人民邮电出版社",http://product.dangdang.com/1702953132.html,http://img3m2.ddimg.cn/78/12/1702953132-1_b_1.jpg
 Python数据分析与数据化运营 9787111584605 宋天龙 著 机械工业出版社,http://product.dangdang.com/1682288763.html,http://img3m3.ddimg.cn/78/32/1682288763-1_b_1.jpg
 【全新正版】python编程从入门到精通 Python网络爬虫核心编程数据分析语言程序设计 电脑计算机编程零 明日科技,http://product.dangdang.com/1551311096.html,http://img3m6.ddimg.cn/5/34/1551311096-1_b_1.jpg
 Python入门（ 英文版）Bill Lubanovic 著东南大学出版社9787564159139【直发】,http://product.dangdang.com/1786611000.html,http://img3m0.ddimg.cn/75/29/1786611000-1_b_1.jpg
 Python算法详解张玲玲人民邮电出版社,http://product.dangdang.com/1790148600.html,http://img3m0.ddimg.cn/9/22/1790148600-1_b_1.jpg
 Python性能分析与优化 9787115424228 多格里奥（Fernando Doglio） 著；陶俊杰，陈小莉,http://product.dangdang.com/1682440433.html,http://img3m3.ddimg.cn/80/2/1682440433-1_b_1.jpg
 [新华书店]Python渗透测试编程技术:方法与实践:methods & practices李华峰清华大学出版社9787,http://product.dangdang.com/1717714323.html,http://img3m3.ddimg.cn/72/16/1717714323-1_b_1.jpg
 Python程序设计课,http://product.dangdang.com/1698867842.html,http://img3m2.ddimg.cn/23/3/1698867842-1_b_1.jpg
 Python带我起飞 入门、进阶、商业实战 李金洪 电子工业出版社,http://product.dangdang.com/1701167499.html,http://img3m9.ddimg.cn/9/36/1701167499-1_b_1.jpg
 Python高效开发实战:Django、Tornado、Flask、Twisted 刘长龙 著 电子工业出版社,http://product.dangdang.com/1764587965.html,http://img3m5.ddimg.cn/85/23/1764587965-1_b_1.jpg
 【正版现货】 Python趣味案例编程 明日科技（MingRi Soft） 著，明日科技 编 9787569262308,http://product.dangdang.com/1666488887.html,http://img3m7.ddimg.cn/8/7/1666488887-1_b_1.jpg
 Python语言及其应用 9787115407092 [美] 卢布诺维克(Bill Lubanovic) 著，丁嘉瑞，梁,http://product.dangdang.com/1759663183.html,http://img3m3.ddimg.cn/58/15/1759663183-1_b_1.jpg
 Python自然语言处理 （英）伯德，（英）克莱因，（美）洛普 著 东南大学出版社【正版书籍，品质无忧，放心选购】,http://product.dangdang.com/1716333407.html,http://img3m7.ddimg.cn/8/14/1716333407-1_b_1.jpg
 Python入门与实战 王跃进 编西南交通大学出版社,http://product.dangdang.com/1707754882.html,http://img3m2.ddimg.cn/31/13/1707754882-1_b_1.jpg
 Python游戏编程快速上手 [美] Al Sweigart 斯维加特,http://product.dangdang.com/1705626298.html,http://img3m8.ddimg.cn/46/2/1705626298-1_b_1.jpg
 Python学习手册 (美)鲁特兹 著，侯靖 等译 机械工业出版社,http://product.dangdang.com/1794079045.html,http://img3m5.ddimg.cn/55/31/1794079045-1_b_1.jpg
 Python设计模式 第2版 [印度] Chetan，Giridhar，吉里德尔 著，韩波 译,http://product.dangdang.com/1706451828.html,http://img3m8.ddimg.cn/15/25/1706451828-1_b_1.jpg
 Python从小白到大牛 关东升 著清华大学出版社,http://product.dangdang.com/1787647120.html,http://img3m0.ddimg.cn/61/1/1787647120-1_b_1.jpg
 Python自动化运维:技术与佳实践 刘天斯 著 机械工业出版社,http://product.dangdang.com/1719426992.html,http://img3m2.ddimg.cn/41/29/1719426992-1_b_1.jpg
 Python编程导论 第2版 [美]约翰・谷泰格 9787115473769 人民邮电出版社,http://product.dangdang.com/1632792111.html,http://img3m1.ddimg.cn/60/19/1632792111-1_b_1.jpg
